variable_name,standardized_title,standardized_label,wave,file,codebook_file,block,question_label,question_text,item_text,question_type,dtype_observed,rows,nonempty_n,valid_n,missing_pct,unique_valid_values,example_values_raw,example_values_decoded,top_value_counts,value_labels,codebook_comment,display_skip_logic,migration_family
w12_M_q384,Flood (Migration Location) House Flooded,flood_migr_locat_house_fldd,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Flooding 2022 - Perception | Current,Flood (Migration Location) House Flooded,"During 2022, has your house in {current location} been flooded?",,Single Choice,integer-coded,379,379,94,75.2,2,"[""2"", ""1""]","[""No"", ""Yes""]","{""2"": 61, ""1"": 33}","{""1"": ""Yes"", ""2"": ""No"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","This variable refers to different time periods in different survey waves, namely to the last year in the in-person surveys (w1, w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.",| |,environmental shock/exposure
w12_M_q390,Flood (Migration Location) Impact Household,flood_migr_locat_impct_hh,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Flooding 2022 - Impact and Coping | Current,Flood (Migration Location) Impact Household,"Has last year’s (2022) flooding in {current location} had an impact on your household? [note: if respondents start telling a story about how they have been affected by flooding in a previous year, politely focus them that now we are only interested in the flooding of the last year]",,Single Choice,integer-coded,379,379,95,74.93,2,"[""2"", ""1""]","[""No"", ""Yes""]","{""2"": 54, ""1"": 41}","{""1"": ""Yes"", ""2"": ""No"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","This variable refers to different time periods in different survey waves, namely to the last year in the in-person surveys (w1, w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.","If (w12_M_q383 [Flood (Migration Location) Occurrence] = ""Yes"" AND w12_M_q386a [Flood (Migration Location) House Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"" AND w12_M_q386b [Flood (Migration Location) Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"") | | If ""Yes"" is not selected, skip to: w12_M_q403 [Flood (Migration Location) Impact Village Level]",environmental shock/exposure
w12_M_q394,Flood (Migration Location) Land Loss Amount,flood_migr_locat_land_loss_amt,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Flooding 2022 - Impact and Coping | Current,Flood (Migration Location) Land Loss Amount,You said that you lost land. How much land did you lose? [enter in the unit indicated by respondent],,Single Choice,integer-coded,379,379,1,99.74,1,"[""4""]","[""Bigha:""]","{""4"": 1}","{""1"": ""Acre:"", ""2"": ""Shotangsho / decimal / cent:"", ""3"": ""Katha:"", ""4"": ""Bigha:"", ""5"": ""Kora:"", ""6"": ""Square feet:"", ""7"": ""Square meters:"", ""8"": ""Other unit [enter value and unit]:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}",,"If (w12_M_q383 [Flood (Migration Location) Occurrence] = ""Yes"" AND w12_M_q386a [Flood (Migration Location) House Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"" AND w12_M_q386b [Flood (Migration Location) Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"") | If (w12_M_q391 [Flood (Migration Location) Impact Types] = ""Partial loss of land"" OR w12_M_q391 [Flood (Migration Location) Impact Types] = ""Total loss of land"") AND w12_M_reg2 [Respondent Type] = ""Household head"" |",environmental shock/exposure
w12_M_q394_txt,Flood (Migration Location) Land Loss Amount,flood_migr_locat_land_loss_amt_txt,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Flooding 2022 - Impact and Coping | Current,Flood (Migration Location) Land Loss Amount,You said that you lost land. How much land did you lose? [enter in the unit indicated by respondent],,Open Text Box,integer-coded,379,379,1,99.74,1,"[""2""]","[""2""]","{""2"": 1}","{""-55"": ""Missing by panel wave drop-out""}",,"If (w12_M_q383 [Flood (Migration Location) Occurrence] = ""Yes"" AND w12_M_q386a [Flood (Migration Location) House Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"" AND w12_M_q386b [Flood (Migration Location) Start Month] != ""A month before January 2022 [Attention: selecting this will skip to the end of the block with no possibility to return]"") | If (w12_M_q391 [Flood (Migration Location) Impact Types] = ""Partial loss of land"" OR w12_M_q391 [Flood (Migration Location) Impact Types] = ""Total loss of land"") AND w12_M_reg2 [Respondent Type] = ""Household head"" |",environmental shock/exposure
w12_M_q383,Flood (Migration Location) Occurrence,flood_migr_locat_occur,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Flooding 2022 - Perception | Current,Flood (Migration Location) Occurrence,"During 2022, has there been floodwater in {current location} ?",,Single Choice,integer-coded,379,379,294,22.43,2,"[""2"", ""1""]","[""No [Attention: selecting this will skip to the end of the block with no possibility to return]"", ""Yes""]","{""2"": 199, ""1"": 95}","{""1"": ""Yes"", ""2"": ""No [Attention: selecting this will skip to the end of the block with no possibility to return]"", ""-8"": ""DK [Attention: selecting this will skip to the end of the block with no possibility to return]"", ""-9"": ""RA [Attention: selecting this will skip to the end of the block with no possibility to return]"", ""-55"": ""Missing by panel wave drop-out""}","This variable refers to different time periods in different survey waves, namely to the last year in the in-person surveys (w1, w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.","| | If ""Yes"" is not selected, skip to: End of Block",environmental shock/exposure
w12_M_q34a,House Shift Distance,house_shift_dist,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Household Composition and Migration,House Shift Distance,How far have you shifted your house? [one of the distance measures is enough],,Single Choice,integer-coded,379,379,19,94.99,4,"[""1"", ""3"", ""2"", ""6""]","[""[minutes walking time]:"", ""[kilometers]:"", ""[meters]:"", ""[feet]:""]","{""1"": 10, ""3"": 7, ""2"": 1, ""6"": 1}","{""1"": ""[minutes walking time]:"", ""2"": ""[meters]:"", ""3"": ""[kilometers]:"", ""4"": ""[miles]:"", ""5"": ""[hands]:"", ""6"": ""[feet]:"", ""7"": ""[roshi/rope]:"", ""8"": ""[gauges/yards]:"", ""9"": ""Other [enter value and unit]:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}",,| If (w12_M_q33a_txt [House Shift Frequency] = 1 OR w12_M_q33b_txt [House Shift Frequency (Migration Location)] = 1) |,migration distance
w12_M_q34a_txt,House Shift Distance,house_shift_dist_txt,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Household Composition and Migration,House Shift Distance,How far have you shifted your house? [one of the distance measures is enough],,Open Text Box,continuous numeric,379,379,19,94.99,11,"[""10"", ""4"", ""30"", ""3"", ""20"", ""5"", ""2.5"", ""0.5""]","[""10"", ""4"", ""30"", ""3"", ""20"", ""5"", ""2.5"", ""0.5""]","{""10"": 3, ""4"": 3, ""30"": 3, ""3"": 2, ""20"": 2, ""5"": 1, ""2.5"": 1, ""0.5"": 1, ""40"": 1, ""15"": 1}","{""-55"": ""Missing by panel wave drop-out""}",,| If (w12_M_q33a_txt [House Shift Frequency] = 1 OR w12_M_q33b_txt [House Shift Frequency (Migration Location)] = 1) |,migration distance
w12_M_q45b,Household Member Migration,hh_membr_migr,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Household Composition and Migration,Household Member Migration,"Within the last year, have you or members of your household left for another place or abroad to live or work there?",,Single Choice,integer-coded,379,379,98,74.14,2,"[""2"", ""1""]","[""No"", ""Yes [double-check that migration occurred indeed within the last year]""]","{""2"": 82, ""1"": 16}","{""1"": ""Yes [double-check that migration occurred indeed within the last year]"", ""2"": ""No"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","This variable refers to different time periods in different survey waves, namely to the last 5 years in w1, to the last year in the other in-person surveys (w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.","| If (w12_M_reg2 [Respondent Type] = ""Household head"" OR w12_M_q3 [Respondent Newly Household Head] = ""Yes"") AND w12_M_q16 [Respondent Current Location New or Old] = ""In {previous migration destination}"" |",individual-versus-household movement
w12_M_q46b,Household Member Migration (Follow-Up),hh_membr_migr_fllw_up,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,Household Composition and Migration,Household Member Migration (Follow-Up),"With “leave”, we mean both leaving for short periods of time as well as for long periods of time. Have you or household members left within the last year to live or work somewhere else? [ATTENTION: BRANCHING QUESTION]",,Single Choice,integer-coded,379,379,82,78.36,2,"[""2"", ""1""]","[""No"", ""Yes [double-check that migration occurred indeed within the last year]""]","{""2"": 81, ""1"": 1}","{""1"": ""Yes [double-check that migration occurred indeed within the last year]"", ""2"": ""No"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","This variable refers to different time periods in different survey waves, namely to the last 5 years in w1, to the last year in the other in-person surveys (w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.","| If (w12_M_q45b [Household Member Migration] = ""No"" OR w12_M_q45b [Household Member Migration] = ""DK"" OR w12_M_q45b [Household Member Migration] = ""RA"") |",individual-versus-household movement
w12_M_q111_L1,Migration Family Member City (Loop 1),migr_fam_membr_city_loop1,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 1",Migration Family Member City (Loop 1),What is the name of the city to which he/she went?,,Single Choice,integer-coded,379,379,8,97.89,4,"[""1"", ""2"", ""12"", ""7""]","[""Dhaka"", ""Tangail"", ""Manikganj"", ""Gazipur""]","{""1"": 3, ""2"": 3, ""12"": 1, ""7"": 1}","{""1"": ""Dhaka"", ""2"": ""Tangail"", ""3"": ""Nagarpur"", ""4"": ""Jamalpur"", ""5"": ""Mymensingh"", ""6"": ""Chittagong"", ""7"": ""Gazipur"", ""8"": ""Munshiganj"", ""9"": ""Narayanganj"", ""10"": ""Bogura"", ""11"": ""Gaibandha"", ""12"": ""Manikganj"", ""13"": ""Noakhali"", ""14"": ""Rangpur"", ""15"": ""Bhola"", ""16"": ""Sirajganj"", ""17"": ""Sylhet"", ""18"": ""Other:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L1 [Migration Family Member Rural Urban (Loop 1)] = ""City"" |",move/destination outcome
w12_M_q111_txt_L1,Migration Family Member City (Loop 1),migr_fam_membr_city_txt_loop1,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 1",Migration Family Member City (Loop 1),What is the name of the city to which he/she went?,,Open Text Box,undetermined (no valid values),379,379,0,100.0,0,[],[],{},"{""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L1 [Migration Family Member Rural Urban (Loop 1)] = ""City"" |",move/destination outcome
w12_M_q111_L2,Migration Family Member City (Loop 2),migr_fam_membr_city_loop2,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 2",Migration Family Member City (Loop 2),What is the name of the city to which he/she went?,,Single Choice,undetermined (no valid values),379,379,0,100.0,0,[],[],{},"{""1"": ""Dhaka"", ""2"": ""Tangail"", ""3"": ""Nagarpur"", ""4"": ""Jamalpur"", ""5"": ""Mymensingh"", ""6"": ""Chittagong"", ""7"": ""Gazipur"", ""8"": ""Munshiganj"", ""9"": ""Narayanganj"", ""10"": ""Bogura"", ""11"": ""Gaibandha"", ""12"": ""Manikganj"", ""13"": ""Noakhali"", ""14"": ""Rangpur"", ""15"": ""Bhola"", ""16"": ""Sirajganj"", ""17"": ""Sylhet"", ""18"": ""Other:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L2 [Migration Family Member Rural Urban (Loop 2)] = ""City"" |",move/destination outcome
w12_M_q111_txt_L2,Migration Family Member City (Loop 2),migr_fam_membr_city_txt_loop2,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 2",Migration Family Member City (Loop 2),What is the name of the city to which he/she went?,,Open Text Box,undetermined (no valid values),379,379,0,100.0,0,[],[],{},"{""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L2 [Migration Family Member Rural Urban (Loop 2)] = ""City"" |",move/destination outcome
w12_M_q111_L3,Migration Family Member City (Loop 3),migr_fam_membr_city_loop3,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member City (Loop 3),What is the name of the city to which he/she went?,,Single Choice,undetermined (no valid values),379,379,0,100.0,0,[],[],{},"{""1"": ""Dhaka"", ""2"": ""Tangail"", ""3"": ""Nagarpur"", ""4"": ""Jamalpur"", ""5"": ""Mymensingh"", ""6"": ""Chittagong"", ""7"": ""Gazipur"", ""8"": ""Munshiganj"", ""9"": ""Narayanganj"", ""10"": ""Bogura"", ""11"": ""Gaibandha"", ""12"": ""Manikganj"", ""13"": ""Noakhali"", ""14"": ""Rangpur"", ""15"": ""Bhola"", ""16"": ""Sirajganj"", ""17"": ""Sylhet"", ""18"": ""Other:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L3 [Migration Family Member Rural Urban (Loop 3)] = ""City"" |",move/destination outcome
w12_M_q111_txt_L3,Migration Family Member City (Loop 3),migr_fam_membr_city_txt_loop3,w12_M,bemp_w12_M.csv,bemp_w12_M_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member City (Loop 3),What is the name of the city to which he/she went?,,Open Text Box,undetermined (no valid values),379,379,0,100.0,0,[],[],{},"{""-55"": ""Missing by panel wave drop-out""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If w12_M_q100_txt [Migration Family Member Frequency] > 0 | If w12_M_q110_L3 [Migration Family Member Rural Urban (Loop 3)] = ""City"" |",move/destination outcome
